cond,cond_dur,Motivation,Direction,Captivation,Challenge,Competition,Completion,Discovery,Progression,Exploration,Fantasy,Humor,Nurture,Relaxation,Sensation,FreeText,test_score,test_dur,test_ffe1_1,test_ffe1_2,test_ffe1_3,test_ffe2_1,test_ffe2_2,test_ffe2_3,test_ffe3_1,test_ffe3_2,test_ffe3_3,test_ffe4_1,test_ffe4_2,test_ffe4_3
Exp,335.904,5,8,0,1,0,0,0,0,1,1,1,0,1,0,"Found it difficult, but it was memorable",13.2,688.37,Depression,NA,NA,Education,NA,NA,Education,NA,NA,Education,NA,NA
Exp,931.192,7,7,1,0,1,1,0,0,0,0,1,0,0,0,"Was confusing, ended up doing trial and error for most of the game",11.2,805.126,Depression,Worry,NA,Exercise,Wellbeing,Depression,Intelligence,Exercise,NA,Exercise,Diabetes,Smoking
Exp,1339.038,5,5,1,0,1,0,0,0,1,1,1,0,1,0,"It felt a bit simplistic and obvious what is expected of you. I also found it a bit visually confusing, not always being able to see what the arrows were pointing at. Having to watch the effects spread through the network after each intervention got a bit annoying.",18.2,1069.99,Sleeplessness,Depression,Worry,Intelligence,Education,NA,NA,NA,NA,BMI,Education,NA
Ctr,26.955,5,5,1,1,0,0,0,0,1,0,1,0,1,0,I mainly focused on the aspects that most related to my life such as education to see if I follower the patterns of the health effects such as coffee and sleep which was really interesting,16.2,1183.0629999999999,Sleeplessness,Depression,Worry,Alcohol,BMI,Sleeplessness,Alcohol,BMI,Education,BMI,Diabetes,Sleeplessness
Exp,1757.687,5,5,0,1,1,1,0,0,1,1,1,0,0,0,"Was interesting, harder than I thought",15.2,975.439,Intelligence,Exercise,Not socialising,Eveningness,Exercise,Education,Alcohol,Intelligence,Exercise,Exercise,BMI,Smoking
Ctr,871.778,4,5,1,1,0,0,0,0,1,1,1,0,1,0,I actually really enjoyed using the software as I found that I wasn only focusing on the task at hand and my mind was not overthinking or wandering as usual.,14.2,966.429,Sleeplessness,Depression,Worry,Intelligence,Education,Sleeplessness,BMI,Education,NA,Intelligence,Smoking,Education
Ctr,21.997,4,4,1,0,0,0,0,0,1,1,1,0,1,0,"I intervened more with the negative traits which had thick arrows to other traits, as that showed that there was a stronger relationship between those two traits. I found it somewhat surprising in some occasions when i Intervened and the effect was so widespread amongst so many different traits/behaviours. I thought that the presentation was clear and effective. I enjoyed seeing all the domino effects that intervening with a singular trait created across multiple different traits.",18.2,1050.151,Sleeplessness,Depression,Worry,Intelligence,Education,Sleeplessness,Alcohol,BMI,Education,BMI,Diabetes,Sleeplessness
Exp,1502.043,6,5,1,1,1,0,0,0,1,1,1,0,1,0,I followed the paths logically and learnt from the computer's answers,19.2,871.767,Alcohol,BMI,Education,Intelligence,Education,Loneliness,BMI,Education,NA,BMI,Education,Sleeplessness
Exp,891.494,5,5,1,1,0,1,0,0,1,1,1,0,0,0,"I couldn't rechoose another option to intervene with if I had changed my mind, and when some objectives were to lower a specific trait, intervening raised them.",18.2,1701.254,Sleeplessness,Depression,Worry,Alcohol,Education,Sleeplessness,Alcohol,BMI,Education,BMI,Education,Sleeplessness
Ctr,16.553,5,5,0,0,0,0,0,0,1,1,1,0,1,0,I think it shows a clear representation of how the mind and body are linked and how tackling mental health can affect physical symptoms and vice versa.,13.2,953.3240000000001,Sleeplessness,Depression,Worry,Alcohol,BMI,Sleeplessness,Education,NA,NA,Intelligence,Education,NA
Ctr,36.043,6,6,0,1,0,0,0,0,1,1,1,0,1,0,it was kind of confusing,16.2,1249.539,Neuroticism,Depression,Worry,Eveningness,Intelligence,Loneliness,Intelligence,BMI,Education,Exercise,Diabetes,Education
Ctr,22.923,7,7,1,0,0,0,0,0,1,0,1,0,0,0,i just tried to move things arround and see how other elements were affected,14.2,857.008,Depression,NA,NA,Education,NA,NA,Wellbeing,NA,NA,Education,NA,NA
Ctr,60.992,6,6,0,1,0,0,0,0,0,0,1,0,0,0,i thought it was very well thought out and i found it enjoyable and visually pleasing,12.2,464.457,Exercise,NA,NA,Depression,NA,NA,Education,NA,NA,Alcohol,NA,NA
Ctr,25.402,6,5,0,0,0,0,0,0,1,1,1,0,0,0,"Very explorative, just testing out the result of different interventions without particular strategy",13.2,1289.742,Education,NA,NA,Education,NA,NA,Education,NA,NA,Diabetes,NA,NA
Exp,1045.969,5,4,0,1,1,1,0,0,0,1,1,0,1,0,I thought it was a fun strategic game that introduced me to different ways to promoting good traits and diminishing bad traits that one may encounter in daily life.,14.8,965.829,Sleeplessness,NA,NA,Intelligence,NA,NA,Education,NA,NA,Intelligence,NA,NA
Exp,279.382,8,8,0,1,1,0,0,0,1,0,1,0,1,0,i found the layout very confusing but this could be because im not used to playing games at all,13.2,554.666,Exercise,NA,NA,Education,NA,NA,Education,NA,NA,Education,NA,NA
Exp,2148.768,4,9,0,1,1,1,0,0,1,1,1,0,1,0,"I had to play the game for a while until I completely understood what the arrows did the the effect of interventions, for example, for bad things the intervention would affect the other things in an opposite way to the arrow colours. If an arrow would reduce something, doing an intervention on a negative variable, would increase that thing.",15.2,1017.332,Education,Loneliness,Worry,Intelligence,Education,Wellbeing,Education,Sleeplessness,Loneliness,Exercise,BMI,Education
Ctr,26.644,6,5,1,0,0,0,0,0,1,0,1,0,1,0,I focussed on the educational aspect and health as they seemed to have several positive effects. I enjoyed the visuals of the presentation although found the arrows a little confusing and when i moved any of the bubbles it would make the whole thing look like a mess.,17.2,733.154,Sleeplessness,Depression,Worry,Intelligence,Loneliness,Wellbeing,Intelligence,Exercise,Education,Alcohol,Diabetes,Smoking
Exp,74.124,5,5,0,1,1,0,0,0,1,1,1,0,0,0,I didn't really have a strategy and it took me a while to get the hang of it,16.2,927.732,Eveningness,Exercise,BMI,Eveningness,Intelligence,Diabetes,Eveningness,Intelligence,Not socialising,BMI,Diabetes,Smoking
Ctr,21.341,7,7,0,0,0,0,0,0,0,0,0,0,0,0,"It was very confusing, I didn't know what to expect and instructions were unclear. I think this software could be very helpful to see a chain of effects as a result of certain behaviours. I did not have a strategy as I didn't know what the aim was or what I was trying to achieve.",14.2,1704.494,Loneliness,Depression,Worry,Eveningness,Exercise,Wellbeing,Exercise,Education,Worry,BMI,Diabetes,Smoking
Exp,148.899,6,5,0,1,1,1,0,0,1,1,1,0,1,0,"I found it quite confusing, when the computer beat me in a task it was not really explained why. However, I developed a sort-of strategy of trying to find the thickest lines or correlation between traits and work with those, or look at traits that had another linkage in common. The presentation was confusing, but I think that was the point.",18.2,1399.233,Sleeplessness,Depression,Worry,Intelligence,Education,NA,Education,NA,NA,Intelligence,Education,Wellbeing
Exp,384.762,6,5,0,1,1,1,0,0,1,1,1,0,1,0,"Thinking logically helped me the most, and after a while you tend to start memorising what affects what which makes it easier",18.2,556.179,Sleeplessness,Depression,Worry,Intelligence,Education,Wellbeing,Education,Wellbeing,Depression,Intelligence,BMI,Education
Ctr,22.779,5,5,1,0,0,0,0,0,0,1,1,0,0,0,It was interesting to look at the interactions between a range of different things which effect day to day life,17.2,1406.175,Sleeplessness,Depression,Worry,Intelligence,BMI,Sleeplessness,BMI,Education,NA,BMI,Diabetes,Education
Exp,2281.3289999999997,9,5,1,0,1,0,0,0,0,1,0,0,0,0,Looked at the arrows to see associations and payed attention to the computers choices. The software was clean and well presented but I did quickly get bored as it felt like I was doing the same thing over again with no real purpose.,6.2,219.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctr,106.449,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctr,32.03,4,5,0,1,0,1,0,0,0,1,0,0,0,0,I did not use a specific strategy I moslty clicked on the interventions I was interested in the most,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctr,48.609,6,8,0,1,1,0,0,0,1,1,1,0,1,0,I did not have a strategy.,14,642.558,Not socialising,NA,NA,Loneliness,NA,NA,Exercise,NA,NA,BMI,NA,NA
Ctr,10.801,6,6,1,1,0,1,0,0,1,0,1,0,1,0,really enjoyed it,12.4,574.047,Exercise,Coffee intake,Not socialising,Neuroticism,Wellbeing,Depression,Intelligence,Exercise,Coffee intake,Coffee intake,Not socialising,BMI
Exp,114.08,5,6,1,0,0,0,0,0,1,1,1,0,1,0,I found not having a set strategy useful as I just went along with the experience and allowed myself to get lost.,4.2,140.89600000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctr,33.03,7,6,1,1,0,0,0,0,1,0,1,0,0,0,It was quite confusing but was interesting layout e.g. not just words on a screen,12.2,1155.1779999999999,Eveningness,Intelligence,Depression,Alcohol,Education,Sleeplessness,Education,NA,NA,BMI,Smoking,Education
Ctr,368.345,4,4,0,0,0,0,0,0,1,1,1,0,1,0,It was very interesting to see how one thing can affect many others. We are usually not aware of all the consequences of an action and this software makes you really understand this,15.2,1119.765,Sleeplessness,Loneliness,Depression,Intelligence,Education,Sleeplessness,BMI,Education,NA,BMI,Education,Sleeplessness
Exp,295.884,5,5,1,1,1,0,0,0,0,1,1,0,1,0,The software was really intriguing and an interesting way of approaching mental and physical health. It was difficult to see some of the arrows as were small or hidden by other arrows.,17,1008.067,Exercise,NA,NA,Wellbeing,Depression,Worry,Not socialising,NA,NA,Intelligence,NA,NA
Ctr,437.108,8,6,1,0,1,0,0,0,1,1,1,0,1,0,"The rapid change of arrows felt somewhat overwhelming when I would make certain interventions, which made it difficult to follow at times.",13.2,1668.6860000000001,Sleeplessness,Depression,Worry,BMI,Sleeplessness,Loneliness,Alcohol,BMI,Education,Alcohol,BMI,Diabetes
Exp,2881.62,4,5,0,1,1,1,0,0,1,1,1,0,0,0,"I really enjoyed the software, especially the layout showing how interlinked all the various traits are and the multitude of effects each intervention can have.",17.2,865.394,Sleeplessness,Depression,Worry,Education,Neuroticism,NA,BMI,Education,NA,BMI,Education,Sleeplessness
Ctr,553.654,7,8,1,1,1,1,0,0,1,0,1,0,1,0,I think the effects are not quite memorable because the animation of how things interact is too quick and lacks explanation so I did not quite catch up with it.,19.2,1842.278,Sleeplessness,Depression,Worry,BMI,Education,Sleeplessness,BMI,Education,Sleeplessness,BMI,Diabetes,Sleeplessness
Ctr,51.816,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Increasing education and exercise in order to promote healthy sleeping scheduled and to keep bmi and heart illness down.,14.2,525.934,Intelligence,Exercise,Not socialising,Intelligence,Loneliness,Worry,Intelligence,Exercise,Worry,Exercise,BMI,Diabetes
Exp,121.239,5,5,1,1,1,0,0,0,1,0,1,0,1,0,"initially I did not have a strategy, but as the game processed I started producing patterns for the same issues. at the start the software was confusing, I didn't grasp the concept especially once upgraded to making two interventions but as I was exposed to it more, I got the hang of it. it was fun as it was highly interactive and engaging",13.2,1036.4660000000001,Sleeplessness,Depression,Worry,Intelligence,Exercise,Education,Intelligence,Education,NA,Intelligence,Education,NA
Ctr,10.046,6,5,0,0,0,1,0,0,1,1,1,0,1,0,The visual of the software made it clear how these aspects of life are intertwined even more than we tend to comprehend. One change would set off multiple others and drastically alter the system.,17,622.65,Loneliness,Depression,Worry,Intelligence,Education,NA,Education,NA,NA,Intelligence,Education,NA
Exp,753.687,9,9,0,0,0,0,0,0,0,0,1,0,1,0,"I didn't like the game and I don't feel like I learned much, the whole thing was a bit confusing for me and I was at some point only looking at arrows and how they should work instead of thinking about the actual effect and learning from the game",15.2,846.471,Sleeplessness,Depression,Worry,Education,NA,NA,Education,NA,NA,Intelligence,Education,NA
Exp,1190.956,5,5,1,1,1,1,0,0,1,1,1,0,1,0,it was a good game although i found it challenging sometimes.,7.2,296.685,Worry,NA,NA,Worry,NA,NA,Exercise,NA,NA,Exercise,NA,NA
Exp,400.647,5,5,1,1,1,0,0,0,1,1,1,0,0,0,Enjoyed finding how to reduce/increase certain traits although I didn't have a proper strategy apart from trial and error. I clicked the wrong button once which prevented me from achieving what I wanted.,17.2,841.14,Loneliness,Depression,Worry,Alcohol,Education,Sleeplessness,Not socialising,NA,NA,Intelligence,Education,Sleeplessness
Ctr,36.176,8,8,1,0,0,0,0,0,0,1,1,0,0,0,"At first I found it a little confusing to work and didn't really understand the aims behind it. However, once I started seeing how the relationships could change through modifying certain things, I felt there was more purpose to what I was doing and understood the relationships far better.",16.2,829.34,Sleeplessness,Depression,Worry,Alcohol,Intelligence,Education,BMI,Education,NA,Intelligence,BMI,Education
Ctr,33.425,5,6,0,1,0,0,0,0,1,0,0,0,1,0,I don't think I fully understood how to use it. It was interesting to see how different mental health outcomes are influenced by health choices.,15,1260.888,Sleeplessness,NA,NA,Sleeplessness,NA,NA,Education,NA,NA,Education,NA,NA
Exp,142.921,5,7,0,1,0,1,0,0,0,1,1,0,1,0,I liked the presentation,13.2,60.024,BMI,NA,NA,Coffee intake,NA,NA,Eveningness,NA,NA,Eveningness,NA,NA
Exp,1114.187,4,5,1,0,1,1,0,0,1,1,1,0,1,0,"started to memorize what influenced what and used that in future strategies, very engaging",16.2,898.229,BMI,Depression,Worry,Intelligence,Exercise,NA,Intelligence,Exercise,BMI,Intelligence,BMI,Education
Ctr,290.184,6,9,0,1,0,0,0,0,0,0,1,0,0,0,Bit confusing,15.2,1456.442,Sleeplessness,Depression,Worry,Intelligence,Education,NA,Education,NA,NA,BMI,Smoking,NA
Exp,661.927,9,9,0,1,0,0,0,0,0,0,0,0,0,0,I found the system confusing but was useful to have the computer there. I wasn't able to click education,13.2,427.64300000000003,Sleeplessness,NA,NA,Depression,NA,NA,Not socialising,NA,NA,Education,NA,NA
Exp,3218.399,10,10,0,1,0,1,0,0,0,0,1,0,1,0,"I did not understand how the game worked, so by the end I was just playing it randomly. The game itself looked very interesting but the instructions need to be clearer.",16.2,778.103,Exercise,Depression,Worry,Intelligence,Education,Depression,Education,Sleeplessness,Loneliness,Intelligence,Not socialising,Education
Ctr,143.07,6,6,0,0,0,0,0,0,1,1,1,0,1,0,No strategy; very nice graphics,18.2,1335.779,Sleeplessness,Depression,Worry,Intelligence,Education,Sleeplessness,BMI,Education,NA,BMI,Education,Sleeplessness
Exp,707.216,4,5,1,1,1,1,0,0,1,1,1,0,0,0,The tutorial got me to be familiar with the task and increased my accuracy in later levels.,16.2,852.1610000000001,Depression,NA,NA,Education,NA,NA,Education,NA,NA,Intelligence,NA,NA
Exp,141.646,9,9,0,0,0,0,0,0,0,1,1,0,0,0,it was very complicated,10.2,281.184,Intelligence,NA,NA,Coffee intake,NA,NA,Intelligence,NA,NA,BMI,NA,NA
Exp,1709.578,4,6,1,1,1,0,0,0,1,0,1,0,1,0,I did have a strategy to use the arrows to guide me. It was frustrating because I didn't understand why certain policies would have certain effects. Loneliness on wellbeing seemed odd. Presentation was alright.,12.2,1038.3,Intelligence,Exercise,Loneliness,Education,Loneliness,Worry,Education,Wellbeing,Worry,Exercise,BMI,Education
Exp,1218.907,5,5,1,0,0,1,0,0,1,1,1,0,1,0,Engaging. It actually interested me when different interventions effect different traits etc,12.2,773.085,Education,Sleeplessness,Loneliness,Loneliness,Neuroticism,Wellbeing,Education,Sleeplessness,Loneliness,Alcohol,Intelligence,Exercise
Ctr,13.751,4,4,0,1,1,1,0,0,0,1,1,0,1,0,"trial and error strategy, I found the noise effects memorable and I thought the presentation was easy to follow",7.4,111.761,Exercise,NA,NA,Eveningness,NA,NA,Loneliness,NA,NA,Smoking,NA,NA
Ctr,458.516,7,5,0,0,0,0,0,0,0,0,1,0,1,0,Confusing. What was the task?,17.2,779.5169999999999,Intelligence,NA,NA,Education,NA,NA,Education,NA,NA,BMI,NA,NA
Exp,416.357,8,5,1,0,0,0,0,0,1,1,1,0,1,0,Tried to follow the instructions as best as I could but got confused a few times,14.6,2943.791,Sleeplessness,Depression,Worry,CHD,Education,Sleeplessness,Intelligence,Exercise,Diabetes,Not socialising,Smoking,Education
Exp,1027.469,5,5,0,1,1,1,0,0,0,1,1,0,0,0,"I made a mental note of the computer's winning responses and made sure to choose those options when they came up again. It would have been nice to be able to have a closer image of the game, or an interactive zoom option. Additionally, It would have been motivating and interesting to see the scores tallied between the computer and the player. I thought the music was a good balance of soft and continuous, providing an immersive experience without being distracting.",18.2,630.865,Loneliness,NA,NA,Worry,NA,NA,Sleeplessness,NA,NA,Intelligence,NA,NA
Ctr,45.986,6,6,1,1,1,1,0,0,1,0,0,0,1,0,I donot have a strategy,18.2,1000.136,Sleeplessness,NA,NA,BMI,NA,NA,Education,NA,NA,Intelligence,NA,NA
Ctr,28.235,9,10,0,0,0,0,0,0,0,0,0,0,0,0,didnt really understand it at all,18.2,642.716,Exercise,Diabetes,Smoking,Eveningness,CHD,Education,Eveningness,Alcohol,Coffee intake,Exercise,Diabetes,NA
Exp,198.202,5,6,1,1,1,1,0,0,1,1,1,0,0,0,"I used trial and error, but it was useful",17.2,1023.016,Loneliness,Depression,Worry,Exercise,Education,Loneliness,Education,NA,NA,BMI,Diabetes,Education
Exp,1159.846,8,9,1,1,0,0,0,0,1,0,1,0,1,0,I found the software challenging to use. As i thought i was understanding it I would then go a step back and not understand,19.2,796.807,Alcohol,NA,NA,Alcohol,NA,NA,BMI,NA,NA,Alcohol,NA,NA
Ctr,43.378,5,6,0,0,0,0,0,0,1,1,1,0,1,0,"Didn't really have a specific strategy, just tried clicking different traits to see how this influenced other traits. I tried clicking the same intervention several times, e.g. Depression, to see how much it would increase/reduce certain traits by - intervening on Depression seemed to influence all other traits, whereas intervening on other traits only influenced a select few of the other traits. Education influenced many traits, particularly Intelligence. I liked the way the arrows increased with speed as traits were repeatedly influenced, but sometimes it was so fast that you couldn't focus on which traits were being changed as a result of your intervention.",17.2,1047.901,Sleeplessness,Depression,Worry,Alcohol,BMI,Sleeplessness,Intelligence,BMI,Education,BMI,Diabetes,Sleeplessness
Ctr,17.913,6,6,0,0,0,0,0,0,1,0,1,0,0,0,"I liked the presentation of the software, however think there could of been clearer instructions and tasks to do. It was interesting to see what decreasing alcohol intake did to intelligence as well as BMI",14.2,913.548,Loneliness,Depression,Worry,Intelligence,Education,NA,Education,NA,NA,Intelligence,Education,NA
Exp,1646.041,6,5,0,1,0,1,0,0,0,1,1,0,0,0,I used the arrows to guide which intervention to select. I also thought of which would apply most in the real world. I liked the interactive diagram it was easy to follow,15,649.52,Education,NA,NA,Intelligence,Education,NA,Education,Neuroticism,NA,Intelligence,Education,NA
Ctr,318.875,7,6,0,0,1,0,0,0,0,1,1,0,1,0,"It was crazy to see how one thing could have an effect on so many other things (for example by just decreasing depression by 1% we decreased neuroticism, worry, loneliness, insomnia leading to an increase in wellbeing which in turn led to an increase/decrease in many more aspects). Having experienced mental health problems and having seen a massive increase in overall wellbeing myself my strategy at the beginning was to decrease depression, worry and loneliness to visually see how that has an effect on other domains. I then focused on additions rather than subtractions (e.g. increasing education). Although I was already aware of the effects (e.g. decreasing alcohol consumption decreasing insomnia, BMI etc.) the presentation makes it easier to make the links between all these things (especially if you're a visual learner like me) and personally I've found it useful especially since you can see percentages too.",15.2,1030.436,Sleeplessness,Depression,Worry,BMI,Sleeplessness,NA,BMI,Education,NA,BMI,Education,Sleeplessness
Ctr,39.017,9,9,0,0,0,0,0,0,1,0,1,0,0,0,I found the software very confusing and difficult to operate. I didn't have a strategy other than trying to investigate the individual items that were shown.,14,1439.955,Sleeplessness,Depression,Worry,Alcohol,Worry,NA,BMI,Education,NA,BMI,Diabetes,Smoking
Exp,1549.013,5,6,0,1,1,1,0,0,1,1,1,0,1,0,I really enjoyed the presentation of the task and the music and overall appearance. I felt a sense of achievement when I did beat the computer and this did motivate me to do better on the next task. I was a bit confused on some tasks that I did not manage to have an effect on the objective even though I felt the options I has selected would have an effect.,16.2,828.218,Sleeplessness,Depression,Worry,Alcohol,BMI,Sleeplessness,BMI,Education,NA,Intelligence,Education,Sleeplessness
Ctr,31.391,5,5,1,0,0,0,0,0,0,0,1,0,0,0,"presentation was really nice- really cool to see the links between all the traits at once and all their interconnections. Didn't have a strategy, just explored, nothing prevented me from achieving what i wanted.",16.2,1307.022,Education,NA,NA,Education,NA,NA,Education,NA,NA,Sleeplessness,NA,NA
Ctr,19.737,5,8,0,1,0,0,0,0,1,0,1,0,0,0,"I found it really confusing. The more I played around with it, the more clear it became but I still struggled. I therefore didn't really have a strategy",14.2,799.2570000000001,Loneliness,Depression,Worry,Sleeplessness,Loneliness,Wellbeing,BMI,Education,NA,BMI,Education,Sleeplessness
Exp,3737.051,6,8,0,1,1,1,0,0,1,0,1,0,1,0,I tried to reduce one item in order to have a domino effect to achieve the desired effect but this did not always work. Education was generally a go to as it affected many different traits. I though the space background was both entertaining and distracting/didn't fit the theme of the task.,16.2,3225.23,Education,Sleeplessness,Loneliness,Education,Sleeplessness,Loneliness,Not socialising,BMI,NA,Intelligence,Education,NA
Ctr,33.586,6,8,1,1,0,1,0,0,1,0,1,0,1,0,"I didn't quite know what I was doing most of the time, but in the end I kept clicking education which got bigger and reduced a lot of the things classified as bad. I had no strategy, I just clicked the 'good' things as I didn't quite know what I was doing despite reading the instructions. the presentation was a bit confusing, it could have been a bit clearer, taking up the whole screen with not so many arrows",14.2,752.1320000000001,Sleeplessness,Depression,Worry,Intelligence,Education,Sleeplessness,BMI,Education,NA,Intelligence,BMI,Education
Ctr,16.549,5,6,0,0,0,0,0,0,1,0,1,0,1,0,Found it interesting,13.2,346.537,Depression,NA,NA,Neuroticism,NA,NA,Education,NA,NA,BMI,NA,NA
Ctr,447.789,5,6,1,1,0,0,0,0,1,0,1,0,0,0,"I did not really understand what we were supposed to do, and wasn't sure if I was doing the right this, but was fun. It all seemed like common sense, but you don't really realise how many things can affect or be affected by one this. Presentation was fairly good, maybe bigger scale?",19.2,1408.49,Sleeplessness,Depression,Worry,Intelligence,Education,Sleeplessness,BMI,Education,NA,Intelligence,Education,NA
Ctr,36.777,6,5,0,1,1,1,0,0,1,0,1,0,1,0,The software was definitely interactive and stimulating which i found encouraged me to seek out the best possible outcomes,13.8,385.272,Intelligence,Exercise,Not socialising,Intelligence,BMI,Education,Intelligence,Exercise,BMI,BMI,Diabetes,Smoking
Exp,1691.49,5,6,0,1,1,1,0,0,0,1,1,0,0,0,"At first I was quite confused as to what I was doing but after level 2 I understood more. I found that for worry, depression and loneliness I understood it more as I know what increases and reduces it from personal experience, which also means I found these effects the most memorable.",17.2,1338.843,Sleeplessness,Depression,Worry,Intelligence,Sleeplessness,NA,Education,NA,NA,Intelligence,Education,NA
Exp,1061.937,5,5,0,1,1,1,0,0,1,1,1,0,1,0,i really liked the music and the look of the software - i found it very engaging and it worked very smoothy. my strategy was to follow the arrows as much as i could. it was sometimes difficult when you couldn't select a certain one. i also tried to memorise the times the computer beat me and did what the computer did if the same goal came up again.,16.2,1562.766,Sleeplessness,Depression,Worry,Alcohol,Education,Sleeplessness,Exercise,BMI,Sleeplessness,Intelligence,Education,Sleeplessness
Ctr,32.196,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctr,627.828,6,6,1,1,0,0,0,0,1,1,1,0,0,0,"no strategy, education had a noticeable impact on majority of the bad items",15.2,1102.106,Sleeplessness,Loneliness,Depression,Alcohol,BMI,NA,BMI,NA,NA,Intelligence,Education,NA
Exp,1538.871,5,5,1,1,0,1,0,0,1,1,1,0,1,0,"Some effects did not seem correlated at all, and I did find myself confused at first.",17.2,760.765,Sleeplessness,Depression,Worry,Alcohol,Education,Sleeplessness,Alcohol,BMI,Education,BMI,Education,Sleeplessness
Ctr,19.228,5,7,0,1,0,0,0,0,1,0,1,0,1,0,i thought it was very visually pleasing that made it seem more like a game therefore it was more interactive and so i felt more inclined to try things out.,15.2,1232.21,Exercise,NA,NA,Wellbeing,NA,NA,Alcohol,NA,NA,Exercise,NA,NA
Exp,1066.739,6,9,1,1,0,1,0,0,1,1,1,0,1,0,"I had a strategy to choose the factor I thought would be influential first, then others that link to that. I did find the design of the game a little confusing, though.",12.2,532.739,BMI,Education,Worry,Exercise,Sleeplessness,Worry,Loneliness,Wellbeing,Worry,BMI,Smoking,Education
Ctr,206.278,6,6,1,1,0,0,0,0,1,1,1,0,0,0,Found it a bit confusing but interesting,15.2,839.987,Sleeplessness,Depression,Worry,Smoking,Education,Sleeplessness,Alcohol,Intelligence,Not socialising,Smoking,Education,Neuroticism
Ctr,186.571,4,6,0,0,0,0,0,0,0,0,1,0,1,0,I didn't understand what I was supposed to do with the software.,15.2,838.034,Not socialising,NA,NA,Worry,NA,NA,BMI,NA,NA,BMI,NA,NA
Ctr,54.622,9,8,1,1,1,1,0,0,1,0,1,0,1,0,no,15,1251.109,Exercise,NA,NA,Loneliness,NA,NA,CHD,NA,NA,Diabetes,NA,NA
Exp,104.408,6,6,1,1,1,0,0,0,1,1,1,0,1,0,"I found the game difficult to understand, and couldn't work out a strategy that worked for me.",19.2,691.312,Sleeplessness,Depression,Worry,Intelligence,Education,Sleeplessness,BMI,Education,NA,Intelligence,BMI,Diabetes
Exp,2218.333,6,9,1,1,1,0,0,0,1,0,1,0,1,0,"To be honest, I found the software a bit confusing. Sometimes I won even though I accidentally lowered/increased a specific trait/behaviour when I was supposed to do the opposite. Some effects did not really make sense to me and sometimes it was not possible to affect a trait in a specifc way - or it was and I did not understand how to. I did like the concept of competing against a computer and having to find the best interventions etc, though. I feel like if I understood the game better, I would have memorized the effects. I always judged based on the causal relationships. As soon as it was possible to select multiple interventions, I tried to see what affects a specific trait directly and indirectly (and how).",18.2,1914.7179999999998,Sleeplessness,Depression,Worry,Intelligence,Education,NA,BMI,Education,NA,Intelligence,BMI,Education
Ctr,383.712,6,5,1,0,0,0,0,0,1,1,1,0,0,0,"It was interesting to use and made key relationships easy to explore. I did find it difficult to understand the overarching aim of the software and what my true 'goal' was. I thought it was memorable, as the relationships were shown in a visually appealing way that caught my attention.",14.2,1138.602,Sleeplessness,Depression,Worry,Intelligence,Education,NA,Education,NA,NA,BMI,Diabetes,Sleeplessness
Ctr,17.842,4,6,0,0,1,0,0,0,1,1,1,0,1,0,Reduced all bad traits first,16.2,1030.692,Depression,Worry,NA,Intelligence,NA,NA,BMI,NA,NA,BMI,Diabetes,Smoking
Exp,2358.348,5,6,1,1,1,1,0,0,1,0,0,0,0,0,I just tried to think of what would make the most impact and kept note of what the computer used. I waas surprised how some things linked more than others.,18.2,2416.806,Sleeplessness,Depression,Worry,Alcohol,BMI,Sleeplessness,Education,NA,NA,Intelligence,Education,NA
Exp,762.2,5,5,0,1,0,0,0,0,1,0,1,0,1,0,EDUCATION ALWAYS IMPOVED INTELLIGENCE,12.2,531.923,Alcohol,Intelligence,Exercise,Exercise,Wellbeing,Depression,Alcohol,Depression,Worry,BMI,Diabetes,Smoking
Exp,359.231,6,8,0,0,0,0,0,0,0,0,1,0,1,0,The format was a good motivator,15.2,951.372,Sleeplessness,Depression,Worry,Wellbeing,NA,NA,Education,NA,NA,Education,NA,NA
Exp,1888.283,5,4,1,1,1,1,0,0,1,1,1,0,1,0,"In terms of strategy, I tried to make the biggest changes in the least moves possible. I liked how the effects weren't always that obvious and you had to think about how slight changes can make an impact on more than one thing. thought the game layout and system was great :)",15.2,1036.302,Loneliness,Depression,Worry,Education,Wellbeing,Worry,Intelligence,Exercise,BMI,BMI,Diabetes,Sleeplessness
Exp,1689.863,5,6,0,1,1,1,0,0,1,1,1,0,1,0,"It took me a little time to get the hang of the game, and sometimes it was a challenge to influence something indirectly. Placing the game in space is an interesting choice, I'm not sure why it was done, although it is an appealing background, but perhaps does not aid clarity. I like the music.",19.2,561.8489999999999,Sleeplessness,Depression,Worry,Intelligence,Education,Sleeplessness,BMI,Education,NA,Exercise,Diabetes,Smoking
